#
# Fluorescence Model
#
name
creator Jordan Wingenroth
email j.wingenroth@berkeley.edu
doi
reference
unit
toolbox	staRdom
date apr 2019
fluorometer horiba aqualog
nSample	225
constraints non-negative
validation split-half analysis
methods
preprocess outliers removed, scatter region excised, one peak above 500ex/500em excised
sources river
ecozones nearctic
description
#
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)
#
Ex	255	1	1	0.81781137404281	0.558690602666846
Ex	258	0.918529347155683	0.957128996606552	0.85243482217821	0.596210073055666
Ex	261	0.82555370993982	0.90069404227159	0.900984839362209	0.657453098572156
Ex	264	0.735665654113831	0.844056851654051	0.938091441494042	0.722294291418931
Ex	267	0.648925480324018	0.78443175874709	0.979264972354233	0.801102134298558
Ex	270	0.584630148417185	0.739551485953889	1	0.876900489417767
Ex	273	0.545439117218452	0.712210508159032	0.98461992417303	0.947489748421161
Ex	276	0.531051206703543	0.699841942465074	0.929526976477512	0.987825285401724
Ex	279	0.544516356987847	0.697961383533094	0.83943730185348	1
Ex	282	0.585880488930442	0.702349011979754	0.719428277134991	0.972344769118293
Ex	285	0.650448891576049	0.720844041168937	0.562905367152072	0.893722305704299
Ex	288	0.716373176633545	0.739162573727114	0.391316928347055	0.775474831169284
Ex	291	0.77373674209143	0.73967369466742	0.265078446838399	0.637881890752948
Ex	294	0.812020419968751	0.722680613181998	0.189642489524913	0.482882815249453
Ex	297	0.835872540020064	0.69725868420384	0.153957343191584	0.350131687635115
Ex	300	0.85261800407737	0.669003253904137	0.142878999355457	0.248248406265184
Ex	303	0.85777838359307	0.641719589659835	0.148698837957834	0.18371633123685
Ex	306	0.854587670787365	0.618614241836	0.163233305805523	0.141029715723167
Ex	309	0.844542385459673	0.596001525966719	0.183248374847196	0.108011287310312
Ex	312	0.828923514066032	0.575470275276357	0.206967900722789	0.0780569278419466
Ex	315	0.806519266929506	0.556298375619141	0.23398578925132	0.0583396171374902
Ex	318	0.782447388692657	0.540173635932858	0.259691794656218	0.040239570996019
Ex	321	0.757094899207439	0.524666173749666	0.285438993659523	0.0213584255345719
Ex	324	0.728106535794263	0.51288543957811	0.315448248542892	0.0104392934764224
Ex	327	0.699531217738635	0.501189663967399	0.350390667125713	0
Ex	330	0.66815011414096	0.492385963524474	0.385107250222638	0
Ex	333	0.635743823692825	0.48591049222925	0.416925613295401	0
Ex	336	0.605106569769792	0.481177672029642	0.442924288664632	0
Ex	339	0.569813020750849	0.475646766390027	0.467902106088269	0
Ex	342	0.531213424529122	0.469380669872817	0.49333843696418	0
Ex	345	0.490227406603947	0.462548241771393	0.521338852315391	0
Ex	348	0.445711133624569	0.456455041429918	0.550690126375389	0
Ex	351	0.401866920869506	0.451164508674526	0.572779554963003	0
Ex	354	0.367337873081596	0.45268529072146	0.581908566861753	0.00778582147691289
Ex	357	0.327414609167129	0.456447873368344	0.592329873086287	0.0185747987676399
Ex	360	0.289844819111975	0.461345173443496	0.600338878652415	0.0252836392070342
Ex	363	0.256364962412417	0.467035694393304	0.603530205159589	0.0331213144743883
Ex	366	0.22186939062839	0.47293479151077	0.602660097478244	0.0408110957082131
Ex	369	0.189136343690928	0.478669530961238	0.595712489174792	0.0433267609688836
Ex	372	0.160070406638364	0.484816908741294	0.582338348787748	0.0439779541537289
Ex	375	0.128952856488312	0.490018064105175	0.56524602916721	0.0434183113611992
Ex	378	0.106284548085048	0.493180626718507	0.537544203446467	0.0383423485680559
Ex	381	0.0893021404169796	0.495415705966341	0.502035448095698	0.0342905714096561
Ex	384	0.0726280850846418	0.498312150492736	0.466288321474834	0.0282662120560933
Ex	387	0.0608172811653385	0.500829667778265	0.427426897576714	0.0188993213192395
Ex	390	0.0535455668184417	0.499681036969193	0.388657365393618	0.0155760750291913
Ex	393	0.0411104159360357	0.497016277214849	0.348594322742191	0.0115159454343389
Ex	396	0.0344099608348554	0.491454165025699	0.3106333614722	0.0100888901509423
Ex	399	0.0304606686754286	0.485570430999107	0.275032516473617	0.0108814922030471
Ex	402	0.0287532891732319	0.481609431647493	0.237337669937501	0.0136993908661143
Ex	405	0.0255862656468083	0.475056993856839	0.197554113243634	0.0168099571898562
Ex	408	0.0268898998332889	0.464829139902102	0.161217702015445	0.0204314720070686
Ex	411	0.0267162695472308	0.453176464440532	0.128684796214037	0.0243019218232491
Ex	414	0.0251680523916245	0.440863386122918	0.101981720863177	0.0272517770661045
Ex	417	0.0204001286805845	0.428621261926395	0.0806511914393564	0.0295013048108977
Ex	420	0.0163168939906236	0.414607977144629	0.0646881194165198	0.032670570485861
Ex	423	0.0153570695964191	0.399021600671466	0.0517207538294296	0.0337173132761714
Ex	426	0.00791765470047752	0.383455938711953	0.0410017350767947	0.0348908642567056
Ex	429	0.00954283850150762	0.36346295334557	0.0317030293225711	0.0343904473551406
Ex	432	0.0117971118602758	0.341965458931882	0.0240852308713293	0.0329949482102827
Ex	435	0.014000148850917	0.318215486722544	0.0177226699570336	0.0307424086861441
Ex	438	0.0118322801574294	0.297103436889368	0.0126106575595157	0.0293395091512474
Ex	441	0.0162469392824921	0.274315046566874	0.0099087702150196	0.0262873122448787
Ex	444	0.0214718476229515	0.253491072836712	0.00821068830588979	0.0236564858983166
Ex	447	0.0262069276892275	0.231049727246159	0.00880184743345651	0.019712907509773
